country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
peru,paracas,Hostel Killamoon,"Set in Paracas, 1.1 km from Chaco Beach, Hostel Killamoon offers accommodation with an outdoor swimming pool, free private parking, a bar and a shared lounge.",8.1,(46),- 1.83km from city centre,€8.95,€7.40
peru,paracas,Icthus Paracas Backpackers,Icthus Paracas Backpackers is a lovely family run hostel,8.0,(510),- 0.17km from city centre,€3.05,€5.84
peru,paracas,Hospedaje San Gabriel Paracas,"Hospedaje San Gabriel Paracas provides a friendly and tranquil atmosphere, perfect for unwinding after a day filled with activities in Paracas.",,,- 0.38km from city centre,€32.12,
peru,paracas,Solé Paracas,Solé Paracas is a great to spend time in Paracas.,0.0,(4),- 0.81km from city centre,,€18.35
peru,paracas,Casa Mahulu,"Provides a garden and views of garden, Casa Mahulu is a sustainable homestay located in Paracas, 400 metres from Chaco Beach.",,,- 0.24km from city centre,€12.06,
peru,puno,Kantaya Hostel,"Kantaya Hostel is the funniest, coziest and home stay property in town.",9.8,(1013),- 0.63km from city centre,€10.99,€8.51
peru,puno,Iguana Hostel Puno,Iguana Hostel Puno is located to 200 meters from the Main Square. Breakfast is included.,9.7,(806),- 0.63km from city centre,€10.77,€8.23
peru,puno,Koala Hostel Puno,SAUNA SPA & BEST ATMOSPHERE IN TOWN! – Chill out by day at our sauna spa with bar and super cheap drinks.,9.5,(210),- 0.63km from city centre,€11.26,€8.78
peru,puno,Pukara- Puka Kantuta,"Located in the historical centre, 5 minutes walking to the main square!!",8.0,(13),- 0.86km from city centre,€11.03,
peru,puno,Inka's Rest,Inka's Rest is a hostal created especially for backpackers. We have many years since our first guest and all the guests who were here leaved with a big smile.,7.5,(713),- 1km from city centre,€8.05,€6.44
peru,puno,Ayma Hostel Puno,Ayma Hostel will bring you the very best of Puno and Peru.,6.8,(66),- 0.76km from city centre,€8.05,€13.79
peru,puno,Lucky your House,"Lucky your House is located in Puno, Peru",5.9,(450),- 1.08km from city centre,€11.40,€7.91
peru,puno,Urpi Wasi Backpackers,"Welcome to Urpi Wasi Backpackers, where comfort meets convenience in the heart of the city of Puno!",,,- 1.1km from city centre,,€8.90
peru,puno,Tamaya Titicaca,"Our hostel is located in the department of Puno located on Lake Titicaca on a river called Wily, the rooms are on a floating island with a panoramic view of the city of Puno, with a beautiful sunrise and a dreamy sunset.",10,(4),- 7.04km from city centre,€6.36,
peru,puno,Sol Plaza Hotel,"Sol Plaza Puno is located in the central area of Puno where all shops are, the rooms are new, spacious, comfortable, the wifi is free and high speed",9.1,(5),- 1.05km from city centre,€27.98,
peru,puno,Hotel KAARO,"All rooms are with private bathroom, hot water, buffet breakfast included!!",8.9,(32),- 0.81km from city centre,€12.87,
peru,puno,Suite Estelar,Suite Estelar is a centrally located and welcoming hotel with excellent service and modern amenities.,,,- 0.94km from city centre,€9.50,
peru,puno,Uros Titicaca lodge Puno Peru,"Our rooms are loaded with traditional stylish interiors and provide stunning sunrise and sunset views overlooking Titicaca lake, turning your dream vacation into reality.",,,- 11.71km from city centre,€179.30,
peru,puno,Kaaro Hotel El Buho,"All rooms are spacious, with private bathroom, hot water 24 hours. Located two blocks from the main square of Puno.",,,- 0.75km from city centre,€27.50,
peru,puno,Uros Aruma Uro,"Uros Aruma Uro is a floating accommodation, unique experience on Lake Titicaca! We offer breakfast and luggage storage.",9.8,(186),- 7.26km from city centre,€29.42,
peru,puno,Uros Suma Suyawi Lodge,Uros Suma Suyawi Lodge will help you to discover the scent of Puno and Peru.,9.7,(1),- 7.08km from city centre,€29.88,
peru,puno,El Manzano,"El Manzano Guesthouse is located in Puno, Peru",7.6,(275),- 1.38km from city centre,€6.39,€10.11
peru,mancora,Wild Rover Beach Mancora,"Looking for the best atmosphere and sunsets in town? With a buzzing social scene, ice cold beers, stunning daily sunsets and the best parties in town, look no further! You have found it!",8.3,(358),- 1.73km from city centre,€19.08,€8.14
peru,mancora,La Casa de Jessy,The Point surfing area is 200 metres away and Poza de Barro is 20 km from the property.,10,(23),- 1.37km from city centre,€10.16,
peru,mancora,Mancora Hostel,Mancora Apartments will bring you the very best of Mancora and its beaches.,8.9,(167),- 1.75km from city centre,€20.95,
peru,mancora,The Point Mancora – Beach Party Hostel,Welcome to The Point Mancora - Beach Hostel the best place for your holidays in Peru.,8.6,(603),- 1.14km from city centre,€12.70,€7.37
peru,mancora,Selina Mancora,"Selina Mancora is located downtown and right next to the beach, in the heart of all the action.",8.4,(37),- 0.62km from city centre,€19.68,€23.86
peru,mancora,Wild Rover Beach Mancora,"Looking for the best atmosphere and sunsets in town? With a buzzing social scene, ice cold beers, stunning daily sunsets and the best parties in town, look no further! You have found it!",8.3,(358),- 1.73km from city centre,€19.05,€8.13
peru,mancora,loki del Mar,"Loki - we make your travels easy, fun and social A little oasis, perfect to explore the beaches of nor",8.0,(900),- 0.48km from city centre,€9.78,
peru,mancora,Casa Maracuya,"Discover the best of Mancora from our prime location, just a few steps away from the beach, pedestrian street, surf point, and main attractions.",6.0,(2),- 1.18km from city centre,€17.32,€12.37
peru,mancora,Hostel Espada,"Welcome to Peru´s paradise, Mancora beach! Espada Hostel has all you would expect for your staying in Mancora, Peru.",0.0,(3),- 0.67km from city centre,€15.11,
peru,mancora,Hospedaje la Quebrada,Máncora is the place to see and be seen along the Peruvian coast.,0.0,(2),- 0.21km from city centre,€18.86,
peru,mancora,Ecolodge Mancora,"All the materials are from the area, among them hualtaco wood, cane and screw.At the Lodge the front desk can arrange surf and kitesurf lessons, as well as massage and yoga sessions, and laundry services.",,,- 0.13km from city centre,€24.38,€20.90
peru,mancora,Geko,Good outdoor spaces to rest or work!!,9.1,(5),- 0.21km from city centre,€18.35,
peru,mancora,El Gran Caimán,"Just a 10-minute walk from Mancora Beach, Hotel El Gran Caiman offers accommodations in Máncora.",0.0,(9),- 0.92km from city centre,€15.24,
peru,mancora,Akumal Mancora,Akumal Mancora is a retreat about 35 meters from the most beautiful beach in Mancora with no rocks.,3.4,(7),- 1.04km from city centre,€10.55,
peru,iquitos,Hospedaje Neydita,"Rooms with private bathroom, cold shower, Tv cable, fan, & Wi-Fi. Standard to nice rustic design rooms. Window to hallway or garden view.",9.7,(4),- 0.61km from city centre,€8.38,
peru,iquitos,Moicca Hostel,"Iquitos offers a vast selection of activities not found elsewhere in Peru, such as Amazon boat rides and great wildlife viewing.",9.3,(109),- 1.1km from city centre,,€7.62
peru,iquitos,Amazon House Iquitos,Amazon House Iquitos offers you a very friendly environment and is the ideal place for to practice your Spanish!,9.3,(107),- 1.21km from city centre,€11.43,
peru,iquitos,BQC House Sunset View,We are located in a residential area of Iquitos district and from our roof you can see the big buildings of the city (the cathedral and others) and we have views for the sunrise and the sunset.,9.1,(17),- 1.41km from city centre,€3.97,€6.42
peru,iquitos,Flying Dog Hostel Iquitos,"Flying Dog is located in Iquitos, Peru",8.3,(514),- 0.72km from city centre,€8.12,€7.13
peru,iquitos,Golondrinas Hostel,"Our aim is to provide a very clean, quiet and calm place to rest and relax, while exploring the city.",8.1,(366),- 0.59km from city centre,€8.25,€6.35
peru,iquitos,A&T Amazon Backpacker,"In a great location, We offer WiFi all the hostel, Desktop Computer, the internet is the 24 hours,TV, Full Kitchen.",5.2,(21),- 0.39km from city centre,,€7.34
peru,iquitos,Lupuna jungle tours,We are committed to sustainable harmony between Nature - Man - Ecological Tourism that puts you in close contact with rare animals and remote pockets of the jungle during an unmatched adventure into the wild.,,,- 0.7km from city centre,€107.95,€127.00
peru,iquitos,BQC Lab,"The property has 7 hectares where you can be in contact with nature and learn to live like a person from the jungle, no Wi-Fi, no electricity, your connection will be with the jungle.",10,(1),- 14.18km from city centre,€9.18,
peru,iquitos,Amazon Dream Hostel With A/C,The Amazon Dream Hostel is a perfect place to relax before and after your Jungle adventure or a great hom,9.3,(51),- 0.82km from city centre,€13.31,
peru,iquitos,Lodge Jungle Wolf Expeditions,"The Lodge jungle wolf expeditions offer eco adventure and experiential tour in the Amazon jungle of Loreto, 260 km. City of Iquitos.",0.0,(1),- 0.59km from city centre,€88.90,
peru,iquitos,Antares Amazon Lodge,"Antares Amazon Lodge is set in Pampa Caño, only 115 km from Iquitos. It is the only Tour Company operating inside the Pacaya and Samiria National Reserve.",,,- 115.32km from city centre,€160.60,
peru,iquitos,Luz del Amazonas Temple & Centro Espiritual,Located in the middle of the primary jungle and has private and shared rooms and a ceremony house connected with nature and ideal for ceremonies.,,,- 0.37km from city centre,€40.38,
peru,ollantaytambo,Inka King,"Welcome to Inka King Hotel! We are in centre of the original part of the village, built by the Incas. Fr",10,(441),- 1.25km from city centre,€22.94,€13.77
peru,ollantaytambo,Hostal Chaska Wasi,"Chaska Wasi was opened on October 20, 2002 . and since then we have grown with you. Chaska Wasi always",9.7,(90),- 0.98km from city centre,€12.54,€11.01
peru,ollantaytambo,Casa Samay Mountain View,"Our CASA SAMAY is located in the heart of the SACRED VALLEY OF THE INCAS, IN THE OLD INCA LIVING TOWN. SOUROUNDED BY VALLEYS AND MOUNTAINS, YOU CAN ENJOY FROM OUR 360° ROOFTOP WITH AMAZING VIEWS",9.5,(232),- 1.87km from city centre,€15.21,€11.87
peru,ollantaytambo,Inka Khawarina Tambo Lodge,The area is ideal for cycling.,5.9,(13),- 1.5km from city centre,€21.41,
peru,ollantaytambo,Hotel Humantay Lodge Ollantaytambo,Hotel Humantay lodge es un nuevo hotel construido a la rivera de rio con vista a andenes incas y montañ,10,(5),- 1.34km from city centre,€15.00,€10.00
peru,ollantaytambo,Ayllu B&B Ollantaytambo,Located in the only living Inca village where you will find a beautiful accommodation sorrounded by natur,9.1,(1),- 1.84km from city centre,€16.06,
peru,ollantaytambo,San Isidro's House,San Isidro's House has everything you need to enjoy your stay,8.0,(8),- 0.75km from city centre,€12.23,
peru,ollantaytambo,Hostel Apu Qhawarina,Ollantaytambo is one of the most important villages of the Sacred Valley of the Incas in Cusco. It is the only place that retains its ancient Inca urban design.,,,- 0.97km from city centre,€8.72,
peru,ollantaytambo,Las Portadas,"At Las Portadas you can spend a quiet and relaxed stay, in the garden and watching the birds that visit place.",9.4,(95),- 1.17km from city centre,€11.05,
peru,ollantaytambo,Pachakusi Hostel,"The hostel is a wonderful place with a nice garden, kitchen, three levels and a beautiful terrace with stunning views over the town.",2.0,(67),- 1.33km from city centre,€8.26,
peru,ollantaytambo,B&B Picaflor Tambo,"B&B Picaflor Tambo will aid you to explore and discover Ollantaytambo, Peru and the World.",0.0,(2),- 1.22km from city centre,€27.53,
peru,ollantaytambo,Casa d Maria,"Located in Ollantaytambo, 18 km from Bus Station and 19 km from Main Square, Casa D´Maria offers accommodation with free Wi-Fi and a terrace.",,,- 0.99km from city centre,€7.80,
peru,ica,El Huerto Hostel,El Huerto Hostel will help you to meet the world and Ica.,10,(41),- 0.29km from city centre,€19.47,
peru,ica,Ica Wasi Hospedaje,"Welcome to Ica Wasi-your home in Ica! We offer clean, bright rooms & quality service for budget travellers in Ica center.",9.7,(839),- 1.18km from city centre,€5.98,€2.99
peru,ica,Icaadventures 2,"At Ica Adventures 2 guests will find a communal terrace, Buffet Breakfast (All you can eat 15 soles), Res",9.1,(947),- 0.77km from city centre,€3.39,€4.83
peru,ica,Oasis & Wind House,"Ica where the Nazca lines are found, pre-Columbian petroglyphs engraved in the desert sands",8.8,(81),- 1.05km from city centre,€5.96,€5.51
peru,ica,Amaris Tours Peru,Amaris Tours Peru is the best option for your holidays in Ica.,5.4,(85),- 1.61km from city centre,€8.00,€7.11
peru,ica,La Estancia Hotel Ica,"We are a new hotel located among the majestic dunes of Huacachina.We have a swimming pool, terraces, bicycles, sandboarding boards, and walks to see the sunset in the hotel's dunes.",9.6,(2),- 3.79km from city centre,€14.68,
peru,ica,Casa Hacienda Luchy's,"Casa Hacienda Luchy's is a cozy accommodation that offers much more than just a place to sleep: it is an enriching experience for those seeking tranquillity, history, and culture in the midst of the nature of the Ica oasis.",,,- 2.85km from city centre,€13.33,
peru,trujillo,Yaqta Hostel,Yaqta Hostel is located only 100 meters from the main square and thereby offers the perfect base to head,9.5,(223),- 0.25km from city centre,€10.17,€7.12
peru,trujillo,My Friend Hostel,"We are famous for our excellent value for money. We have dorms and privates with ensuites and 24 hot water. Roof terrace, hammocks, book exchange and free WIFI!",8.1,(190),- 10.63km from city centre,€11.65,€22.07
peru,trujillo,Casadelparque,Trujillo is a city in northwestern Peru known for the marinera (traditional dance of the nation). In the colonial center is the majestic Cathedral of Trujillo.,9.4,(7),- 1.41km from city centre,€12.72,
